Date,Auto,Capital Goods,Healthcare,Consumer Durables,FMCG,IT,Metal,Oil & Gas,PSU
23-May-07,4837.41,10296.52,3758.4,3849.87,1897.41,4824.13,10634.95,7769.23,6737.93
24-May-07,4841.56,10252.98,3738.66,3865.8,1901.96,4838.64,10462.28,7655.33,6712.64
25-May-07,4860.08,10512.75,3746.02,3859.66,1912.09,4959.36,10472.8,7685.32,6733.5
28-May-07,4917.9,10598.38,3793.09,3881.39,1918.5,4915.25,10454.88,7701.07,6758.82
29-May-07,4957.53,10896.14,3857.53,3943.22,1914.25,4908.15,10494.25,7792.63,6793.68
30-May-07,4948.16,11079.43,3827.38,4015.57,1881.32,4814.09,10344.67,7755.58,6726.21
31-May-07,5012.28,11153.99,3841.84,4195.08,1907.38,4851.43,10405.99,7795.67,6740.11
01-Jun-07,5030.2,11241.76,3852.43,4151.12,1890.53,4908.38,10468.17,7779.56,6773.01
04-Jun-07,4948.37,11102.87,3840.59,4106.15,1893.91,4846.5,10634.17,7691.14,6733.99
05-Jun-07,4960.25,11154.27,3847.99,4114.44,1869.87,4884.93,10648.83,7712.08,6755.69
06-Jun-07,4868.44,10981.01,3785.41,4025.44,1842.2,4872.64,10414.47,7468.53,6552.49
07-Jun-07,4812.08,10958.41,3771.89,4011.84,1811.6,4957.57,10427.05,7393.11,6491.57
08-Jun-07,4700.71,10841.37,3741.15,3893.93,1779.1,4986.81,10242.72,7372.05,6444.38
11-Jun-07,4703.93,10863,3751.64,3881.16,1790.19,5015.1,10258.74,7413.97,6462.22
12-Jun-07,4646.26,10856.32,3739.84,3843.75,1790.06,4975.5,10359.92,7490.71,6429.16
13-Jun-07,4628.54,10724.38,3748.38,3881.85,1772.8,4966.87,10275.27,7397.36,6376.13
14-Jun-07,4667.35,10972.02,3793.43,3913.99,1780.67,5033.76,10567.54,7492.62,6484.92
15-Jun-07,4674.8,11156.78,3795.2,3960.32,1788.73,4996.12,10495.98,7457.49,6500.28
18-Jun-07,4633.97,11104.24,3774.99,3922.85,1789.09,4940.61,10423.6,7432.83,6478.66
19-Jun-07,4697.47,11358.06,3781.22,3941.84,1802.69,4883.59,10611.59,7645.59,6615.88
20-Jun-07,4762.06,11499.91,3803.34,4000.36,1811.9,4887.29,10724.96,7652.37,6675.89
21-Jun-07,4796.07,11736.76,3810.17,4048.07,1817.64,4886.85,10820.06,7668.29,6728.64
22-Jun-07,4805.03,11698.03,3823.94,4069.11,1817.68,4858.09,10744.98,7593.86,6720.3
25-Jun-07,4766.06,11830.08,3793.54,4053.85,1812.71,4812.24,10748.16,7613.58,6738.17
26-Jun-07,4788.09,11949.91,3794,4163.86,1819.24,4799.99,10770.83,7658.34,6788.55
27-Jun-07,4746.24,11988.05,3781.54,4216.57,1816.32,4843.47,10685.59,7616.72,6717.81
28-Jun-07,4714.18,12071.55,3765.87,4247.26,1822.7,4841.62,10634.5,7599.15,6726.72
29-Jun-07,4739.57,12299.36,3805.7,4250.65,1829.33,4870.73,10605,7626.66,6801.6
02-Jul-07,4791.06,12429.15,3849.59,4264.9,1824,4867.27,10560.32,7597.3,6795.1
03-Jul-07,4803.31,12536.91,3855.95,4256.35,1848.36,4879.12,10660.22,7636.51,6826.17
04-Jul-07,4837.65,12572.63,3864.02,4191.78,1862.61,4841.64,10785.05,7634.71,6817.97
05-Jul-07,4881.94,12618.94,3838.54,4213.64,1854.8,4791.99,10816.64,7616.99,6796.68
06-Jul-07,4903.45,12776.68,3820.76,4183.69,1855.68,4950.53,10775.02,7621.47,6800.38
09-Jul-07,4888.89,12901.82,3842.9,4194.38,1844.48,4996.66,10870.47,7654.31,6908.03
10-Jul-07,4945.84,12760.17,3843.75,4137.45,1839.08,5036.99,10942.38,7615.96,6889.19
11-Jul-07,4920.28,12755.97,3830.79,4191.33,1844,4868.77,11104.86,7621.54,6909.04
12-Jul-07,5006.55,12940.79,3868.29,4208.71,1857.37,4870.06,11475.26,7682.19,6995.03
13-Jul-07,5058.45,13059.18,3848.65,4180.19,1864.18,4897.95,12000.9,7819.67,7098.97
16-Jul-07,5080.79,13007.01,3814.8,4216.75,1846.03,4848.27,12090.98,7869.77,7192.03
17-Jul-07,5017.93,12802.88,3824.91,4239.75,1846.82,4879.84,11868.44,7984.91,7113.3
18-Jul-07,5051.9,12675.13,3825.55,4273.53,1835.66,4885.34,11948.44,7937.15,7087.66
19-Jul-07,5147.58,12876.18,3840.85,4271.42,1841.49,4956.31,12032.98,8168.35,7145.72
20-Jul-07,5125.21,13070.08,3830.19,4209.81,1829.19,4921.06,12211.1,8111.54,7104.79
23-Jul-07,5198.49,13596.2,3798.44,4252.44,1871.44,4902.57,12305,8210.63,7217.8
24-Jul-07,5125.51,13767.31,3778.21,4218.88,1843.3,4963.12,12369.62,8207.08,7289.02
25-Jul-07,5022.8,13428.8,3732.86,4264.26,1915.35,4906.79,12161.06,8203.08,7275.24
26-Jul-07,5096.44,13247.03,3788.36,4224.48,1930.08,5001.24,12139.71,8325.19,7277.45
27-Jul-07,4943.5,12748.77,3691.36,4090.67,1927.86,4876.34,11501.52,8015.75,6983.57
30-Jul-07,4925.47,12698.97,3682.47,4086.21,1945.26,4845.79,11381.27,7980.75,7021.69
31-Jul-07,4933.83,13321.78,3718.26,4172.07,1973.16,4862.52,11630.92,8130.5,7159.54
01-Aug-07,4771.54,12697.41,3598.23,4005.66,1926.21,4711.32,11071.28,7772.65,6884.25
02-Aug-07,4747.08,12791.94,3615.48,4088.33,1932.33,4649.11,11169.37,7776.02,6911.77
03-Aug-07,4796.65,12976.28,3628.45,4173.66,1957.11,4704.3,11324.63,7808.34,7019.5
06-Aug-07,4746.12,12739.99,3598.77,4137.68,1964.27,4597.82,11139.43,7719.26,6965.25
07-Aug-07,4743.8,12804.66,3627.16,4150.23,1937.07,4618.47,11041.86,7804.55,7009.59
08-Aug-07,4810.74,13032.66,3671.59,4197.49,1953.8,4808.43,11222.02,8048.75,7176.88
09-Aug-07,4769.15,12883.72,3651.28,4093.62,1920.03,4733.85,11118.87,7891.15,7059.01
10-Aug-07,4736.4,12768.35,3601.09,4088.66,1903.05,4774.13,10863.61,7755.96,6918.67
13-Aug-07,4825.93,12815.39,3641.14,4146.14,1932.16,4765.04,11008.83,7810.81,6967.41
14-Aug-07,4811.59,12780.51,3629.6,4231.87,1921.78,4761.44,11016.63,7847.7,7004.98
16-Aug-07,4662.17,12214.56,3526.95,4097.92,1855.1,4637.13,10299.61,7504.59,6729.5
17-Aug-07,4560.85,12029.9,3487.3,3999.01,1811.66,4500.4,9811.61,7427.15,6542.63
20-Aug-07,4599.04,12330.37,3538.59,4035.14,1844.22,4459.07,10199.05,7620.91,6713.14
21-Aug-07,4475.14,11989.97,3430.42,3972.3,1799.05,4294.86,9847.15,7408.02,6491.97
22-Aug-07,4473.79,12397.5,3426,3968.76,1841.9,4348.53,10081.33,7511.33,6573.94
23-Aug-07,4463.46,12336.67,3386.6,3961.5,1862.39,4356.28,9992.4,7385.15,6477.17
24-Aug-07,4569.26,12622.23,3424.02,3987.01,1877.97,4408.48,10276.6,7516.68,6626.05
27-Aug-07,4682.97,13080.02,3487.33,4165.45,1912.2,4473.39,10637.64,7725.8,6816.74
28-Aug-07,4676.31,13117.22,3493.43,4195.89,1930.93,4558.76,10748.27,7839.17,6824.78
29-Aug-07,4711.69,13246.71,3486.31,4232.58,1936.32,4504.4,11203.77,7936.51,6929.88
30-Aug-07,4776.7,13306.72,3501.17,4271.85,1949.32,4552.3,11297.31,7976.43,6949.07
31-Aug-07,4878.05,13424.74,3572.82,4299,1973.93,4585.66,11565.81,8160.13,7095.44
03-Sep-07,4899.58,13588.78,3631.33,4412.22,2003.11,4607.82,11637.94,8155.11,7225.03
04-Sep-07,4874.32,13632.61,3680.36,4401.53,1994.24,4625.84,11578.57,8187.54,7194.66
05-Sep-07,4876.96,13566.71,3698.69,4448.64,2001.21,4646.29,11598.59,8141.59,7200.09
06-Sep-07,4937.54,13658.66,3717.03,4497.19,2032.09,4665.46,11687.04,8231.83,7287.77
07-Sep-07,4889.83,13613.24,3705.68,4479.7,2046.63,4659.7,11609.08,8185.77,7288.49
10-Sep-07,4900.37,13654.29,3720.81,4548.44,2085.1,4570.89,11606.05,8259.93,7327.62
11-Sep-07,4867.13,13714.26,3703.82,4557.89,2098.05,4470.56,11772.22,8260.71,7368.52
12-Sep-07,4875.78,13664.18,3684.56,4594.71,2081.93,4443.98,11918.28,8321.15,7323.6
13-Sep-07,4939.34,13723.88,3693.88,4598.17,2070.79,4482.57,11924.63,8378.77,7396.63
14-Sep-07,4885.47,13701.56,3665.56,4567.37,2072.81,4449.14,11979.96,8387.22,7300
17-Sep-07,4897.17,13704.85,3668.98,4713.97,2090.79,4387.26,12011.58,8372.09,7278.3
18-Sep-07,4922.64,13863.03,3661.61,4685.22,2097.96,4385.41,12085.12,8498.82,7385.8
19-Sep-07,5094.31,14112.99,3704.27,4743.75,2140.91,4491.21,12546.34,8924.11,7642.77
20-Sep-07,5136.85,14392.46,3674.19,4764.1,2165.71,4390.75,12723.31,9019.56,7682.63
21-Sep-07,5193.5,14520.17,3654.24,4748,2152.99,4428.34,12812.76,9340.05,7780.84
24-Sep-07,5297.26,14837.71,3663.23,4756.01,2153.57,4349.83,13030.47,9651.17,7959.92
25-Sep-07,5250.27,14763.61,3687.6,4762.99,2156.35,4348.62,13080.83,9777.51,7975.12
26-Sep-07,5215.27,14654.35,3691.36,4745.45,2137.42,4501.97,13085.64,9616.94,8055.51
27-Sep-07,5270.66,14691.07,3720.23,4800.81,2120.28,4643.43,13502.6,9639.1,8139.21
28-Sep-07,5332.26,14679.84,3784.21,4804.24,2161.35,4627.83,13945.39,9561.95,8202.07
01-Oct-07,5316.33,14688.96,3837.15,4764.56,2151.1,4598.11,13899.77,9682.59,8363.25
03-Oct-07,5391.6,15069.2,3815.8,4739.97,2157.78,4783,14161.52,9995.27,8520.96
04-Oct-07,5412.19,15253.33,3827.57,4870.23,2148.25,4769.71,14384.87,10000.75,8511.25
05-Oct-07,5365.56,15742.59,3826.21,4741.55,2107.02,4740.27,14122.36,10109.8,8341.18
08-Oct-07,5270.71,15445.63,3709.31,4657.41,2089.61,4770.31,13589.61,9797.65,8024.81
09-Oct-07,5428.34,15934.44,3772.62,4772.14,2148.05,4890.18,14080.93,10435.17,8390.16
10-Oct-07,5456.93,16631.35,3804.62,4768.33,2143.79,5049,14443.52,10550.55,8515.36
11-Oct-07,5603.85,17088,3867.89,4823.26,2183.79,4766.72,14832.64,10725.65,8778.15
12-Oct-07,5514.53,16614.69,3806.2,4737.04,2142.13,4687.79,14841.44,10575.95,8673.36
15-Oct-07,5613.37,17119.7,3842.23,4834.53,2156.65,4712.43,16200.18,11052.81,9156.45
16-Oct-07,5598.78,17113.94,3854.02,4892.48,2135.93,4629.09,16156.67,10994.52,9136.32
17-Oct-07,5476,16824.54,3780.45,4772.45,2100.38,4676.49,15719.8,10961.3,8785.25
18-Oct-07,5393.48,16140.49,3775.79,4785.4,2085.2,4676.27,15029.82,10562.9,8410.73
19-Oct-07,5296.93,15429.29,3714.9,4776.72,2021.67,4685.91,14480,10242.45,8211.07
22-Oct-07,5301,15568.76,3729.99,4801.72,2045.03,4619.17,14432.72,10079.97,8178.11
23-Oct-07,5452.59,16777.18,3852.38,4976.47,2128.44,4634.88,15392.29,10740.52,8751.49
24-Oct-07,5404.26,17112.32,3853.9,5124.67,2135.45,4580.23,15772.94,10736.91,8776.62
25-Oct-07,5503.58,17314.13,3832.95,5202.18,2134.75,4582.54,16424.52,10800.82,8878.54
26-Oct-07,5616.97,18540.15,3885.95,5234.25,2128.74,4635.58,16744.56,11103.46,9227.41
29-Oct-07,5656.43,19847.66,3925.36,5344.88,2161.67,4674.65,17189.74,11659.65,9545.23
30-Oct-07,5479.89,20006.57,3897.7,5256.92,2146.87,4647.53,17302.22,11526.3,9520.1
31-Oct-07,5507.17,19795.32,3928.94,5283.38,2126.59,4618.72,17884.93,11658.48,9628.43
01-Nov-07,5391.37,20141.19,3910.85,5173.32,2038.2,4615.44,17582.54,11539.84,9702.3
02-Nov-07,5423.1,20386.41,3934.15,5180.68,2062.04,4634.64,17693.66,11736.43,9930.27
05-Nov-07,5328.69,20052.28,3893.38,5188.98,2026.66,4567.13,17401.69,11505.54,9825.89
06-Nov-07,5277.24,19697.29,3878.73,5169.76,2026.45,4540.69,17206.06,11389.21,9888.04
07-Nov-07,5295.39,19738.36,3866.54,5197.04,2010.22,4343.42,17367.72,11688.18,9994.54
08-Nov-07,5229.11,19646.57,3859.11,5162.04,2010.85,4298.86,17049.52,11593.75,9846.7
09-Nov-07,5207.21,19655.29,3856.66,5155.16,2006.82,4253.25,16864.22,11634.38,9841.26
12-Nov-07,5109.95,19624.6,3840.82,5080.13,2057.01,4135.14,16766.06,11369.24,9863.79
13-Nov-07,5136.25,20292.56,3848.94,5130.7,2068.66,4095.73,17046.73,11408.93,10125.88
14-Nov-07,5241.96,20866.85,3912.2,5143.31,2100.22,4280.32,17756.03,12138.87,10522.15
15-Nov-07,5249.26,20905.87,3905.07,5069.79,2138.62,4196.49,17739.89,12315.88,10581.64
16-Nov-07,5284.01,20643.71,3885.03,5202.06,2230.69,4159.12,17498.2,12479.56,10571
19-Nov-07,5413.24,20806.42,3949.53,5360.26,2224.86,4160.88,17668.86,12467.5,10542.19
20-Nov-07,5339.29,20349.42,3946.15,5331.13,2197.79,4054.64,17310.69,12136.58,10231.34
21-Nov-07,5170.85,19302.78,3813.63,5119.74,2103.82,3987.66,16253.59,11730.99,9625.17
22-Nov-07,5179.16,18815.18,3810.63,5042.04,2103.72,3959.9,16045.12,11692.07,9425.4
23-Nov-07,5256.55,19316.12,3810.92,5101.7,2111.34,4017.1,16594.08,11987.47,9502.09
26-Nov-07,5295.63,19751.65,3864.35,5207.77,2145.84,4098.23,17524.54,12215.28,9646.91
27-Nov-07,5348.21,19752.73,3853.14,5207.38,2141.39,4107.48,17344.05,12197,9610.19
28-Nov-07,5404.15,19554.19,3826.9,5203.14,2133.87,4081.4,16976.36,11917.58,9508.03
29-Nov-07,5419.51,19410.48,3788.29,5290.09,2121.18,4085.76,16872.32,12044.6,9451.23
30-Nov-07,5469.5,19637.38,3822.9,5365.83,2154.81,4197.62,17730.53,12359.73,9613.32
03-Dec-07,5546.58,19962.48,3853.53,5732.15,2170.41,4254.05,18281.24,12786.19,9774.24
04-Dec-07,5639.08,20175.93,3858.09,6083.04,2177.59,4247.6,18869.28,12651.1,9872.51
05-Dec-07,5691.81,20403.26,3950.73,6226.46,2194.35,4232.03,19044.22,12939.99,10096.21
06-Dec-07,5699.57,20377.24,3990.1,6042.74,2199.59,4267.15,18921.21,12835.83,9960.84
07-Dec-07,5651.3,20218.88,4007.37,5929.88,2177.25,4424.57,18738.08,12735.33,9869.34
10-Dec-07,5677.39,20130.92,3998.6,6059.12,2160.27,4432.92,18701.84,12740,9907.57
11-Dec-07,5761.43,20299.75,4062.24,6047.05,2169.62,4432.45,19054.59,12965.44,10086.09
12-Dec-07,5770.02,20308.27,4173.98,6129.7,2189.52,4353.59,19629.07,13152.02,10245.58
13-Dec-07,5765.56,20061.96,4202.18,6052.12,2231.77,4284.37,19767.72,12867.24,10082.82
14-Dec-07,5743.8,19862.51,4308.27,6204.25,2263.93,4259.76,19763,12980.95,10079.08
17-Dec-07,5569.24,19129.14,4198.2,5992.76,2211.07,4167.9,18324.5,12314.72,9511.13
18-Dec-07,5564.87,18902.71,4261.32,6059.99,2210.01,4162.76,18077.63,12309.68,9548.42
19-Dec-07,5525.64,18898.17,4247.16,6122.32,2224.19,4181,18202.1,12280.8,9563.01
20-Dec-07,5541.26,18725.69,4242.53,6084.31,2198.45,4320.63,18273,12246.04,9512.9
24-Dec-07,5586.83,19223.88,4294.83,6141.48,2218.74,4581.61,18820.79,12678.32,9830.01
26-Dec-07,5642.9,19654.31,4315.91,6227.46,2232.84,4591.87,19291.34,13115.99,10026.23
27-Dec-07,5606.39,19642.26,4287.88,6339.1,2253.48,4569.14,19467.11,13123.03,10116.08
28-Dec-07,5595,19645.23,4338.95,6602,2280.6,4552.06,19948.45,13202.26,10244.6
31-Dec-07,5667.45,19755.39,4418.65,6956.79,2319.92,4529.59,20020.22,13301.6,10468.14
01-Jan-08,5716.49,19747.8,4411.54,6897.19,2375.07,4471.48,20061.49,13280.88,10633.48
02-Jan-08,5761.05,19707.25,4467.4,6899.22,2397.1,4451.02,20160.85,13391.12,10773.91
03-Jan-08,5729.57,19530.2,4397.12,6765.09,2380.01,4363.63,19998.17,13602.26,11010.92
04-Jan-08,5687.65,20029.24,4394.18,6767.39,2424.39,4319.14,20297.51,13917.04,11092.67
07-Jan-08,5665.72,20150.56,4352.88,6768.16,2504.45,4195.43,20141.96,13974.3,10988.29
08-Jan-08,5594.26,20214.92,4297.11,6569.64,2505.11,4244.75,19538.34,14051.27,10801.5
09-Jan-08,5544.15,20075.34,4273.05,6596,2490.71,4255.52,19423.72,13817.14,10718.43
10-Jan-08,5440.35,19666.06,4153.32,6347.79,2400.04,4146.88,18770.14,13528.94,10381.09
11-Jan-08,5413.01,19485.88,4182.94,6210.44,2394.83,4103.88,18750.6,13832.6,10398.73
14-Jan-08,5374.47,19521.35,4196.54,6119.67,2410.54,3987.06,18856,14126.83,10528.65
15-Jan-08,5335.3,19146.91,4165.04,6095.68,2354.16,3910.75,18610.63,13856.48,10304.3
16-Jan-08,5271.09,18673.8,4125.4,6019.23,2305.98,3882.88,18020.25,13650.13,10071.51
17-Jan-08,5307.74,18931.82,4124.91,6059.13,2347.27,3853.54,18147,13381.37,10135.97
18-Jan-08,5147.74,18333.63,4024.85,5844.54,2302.58,3790.64,17258.8,12594.91,9660.04
21-Jan-08,4664.53,17087.82,3701.62,5351.63,2173.21,3573.25,14963.38,11089.33,8629.4
22-Jan-08,4475.56,16452.73,3476.31,4924.03,2000.17,3443.59,14114.03,9974.78,7961.77
23-Jan-08,4675.33,17221.13,3627.42,5181.51,2100.34,3631.37,15081,10845.58,8500.83
24-Jan-08,4567.13,16382.48,3496.68,4995.25,2062.43,3587.78,14220.68,10497.95,8152.51
25-Jan-08,4842.87,17463.18,3691.98,5289.73,2160.03,3800.36,15603.79,11197.84,8664.11
28-Jan-08,4926.14,17116.36,3645.71,5258.5,2148.45,3659.96,15442.75,11078.11,8543.89
29-Jan-08,4923.74,16962.06,3668.43,5278.68,2205.71,3730.67,15540.75,11181.77,8460.94
30-Jan-08,4812.46,16625.91,3654.45,5134.32,2166.94,3708.32,15406.33,10684.56,8247.62
31-Jan-08,4832.48,16387.7,3603.52,5103.86,2167.34,3710.11,15312.92,10705.2,8186.7
01-Feb-08,5004.87,16434.41,3642.71,5121.58,2225.02,3934.27,15910.16,11022.85,8376.9
04-Feb-08,5107.7,16797.31,3707.06,5155.67,2244.44,4097.61,16438.19,11293.36,8658.29
05-Feb-08,5024.67,16921.37,3769.45,5178.89,2234.04,4039.82,16793.81,11415.49,8811.98
06-Feb-08,4900.05,16571.65,3719.22,4943.3,2189.4,3813.82,16189.46,11160.83,8660.53
07-Feb-08,4783.8,16120.62,3639.95,4893.78,2125.37,3705.3,15528.84,10668.66,8350.8
08-Feb-08,4741.49,15859.11,3633.61,4737.15,2175.09,3843.34,15114.84,10638.44,8275.98
11-Feb-08,4580.7,15034.07,3518.63,4506.58,2053.37,3848.16,14274.25,9885.8,7774.98
12-Feb-08,4508.59,14873.21,3505.08,4343.28,2034.46,3789.98,14273.05,9926.32,7659.36
13-Feb-08,4555.07,15141.81,3492.69,4297.41,2100.79,3807.89,14774.31,10176.98,7765.66
14-Feb-08,4689.41,16282.17,3610.88,4587.7,2169.5,3843.5,15621.89,10932.36,8351.6
15-Feb-08,4768.59,16418.3,3691.84,4706.75,2208.44,3879.98,16167.16,11269.09,8551.72
18-Feb-08,4789.13,16322.65,3678.31,4708.56,2258.26,3829.24,16247.2,11172.91,8572.39
19-Feb-08,4866.49,16392.27,3727.14,4842.64,2269.29,3849.77,16209.95,11130.88,8535.79
20-Feb-08,4758.64,15932.87,3680.69,4759.08,2223.62,3857.83,15833.53,10884,8299.7
21-Feb-08,4801.06,15837.9,3735.11,4882.06,2236.92,4041.97,16439.38,10912.26,8302.67
22-Feb-08,4707.66,15656.16,3745.01,4890,2231.11,3918.28,16368.94,10673,8209.24
25-Feb-08,4721.15,15800.27,3792.07,4831.37,2239.84,3992.54,16530.16,11057.38,8308.37
26-Feb-08,4746.46,16124.36,3813.61,4865.24,2250.79,4062.67,16801.01,11214.76,8438.08
27-Feb-08,4773.34,16506.67,3860.02,4834.12,2254.98,3973.12,16642.01,11259.92,8471.05
28-Feb-08,4829.86,16598.88,3925.75,4795.14,2253.95,3967.4,16972.01,11164.87,8499.34
29-Feb-08,4887.17,16119.52,3928.78,4699.34,2274.39,3862.45,16739.52,11032.16,8484.16
03-Mar-08,4848.05,15182.63,3921.16,4470.6,2226.64,3692.49,15798.87,10422.11,7999.93
04-Mar-08,4859.21,14822.28,3854.8,4396.74,2169.41,3614.41,15833.58,10166.12,7824.73
05-Mar-08,4849.86,14688.4,3907.96,4414.83,2232.05,3752.47,16016.46,10330.75,7830.96
07-Mar-08,4634.7,14025.12,3825.95,4263.71,2207.71,3638.44,15453.6,10022.91,7578.5
10-Mar-08,4653.96,13341.09,3797.45,4145.34,2190.26,3570.84,15799.61,10225.67,7612.83
11-Mar-08,4669.34,14060.65,3833.51,4259.52,2204.41,3548.78,16072.74,10560.64,7867.91
12-Mar-08,4649.51,14101.56,3876.52,4201.54,2181.18,3472.41,15688.91,10642.09,7855.28
13-Mar-08,4535.65,13309.34,3772.23,3872.64,2138.63,3311.91,14373.96,10021.97,7392.12
14-Mar-08,4539.07,13579.94,3820.64,4028.8,2189.31,3406.55,14844.87,10354.81,7527.22
17-Mar-08,4329.46,12706.31,3621.9,3638.56,2119.6,3297.71,13725.52,9801.86,7153.44
18-Mar-08,4339.07,12933.88,3644.93,3613.9,2130.74,3298.87,13440.78,9711.6,7154.31
19-Mar-08,4398.25,13095.72,3671.26,3564.04,2142.4,3369.63,13498.55,9717.56,7189.29
24-Mar-08,4404.48,13225.91,3678.97,3492.27,2180.19,3421.96,12787.61,9730.91,7208.14
25-Mar-08,4582.05,13867.6,3765.76,3772.23,2226.78,3686.35,13607.64,10308.8,7607.65
26-Mar-08,4588.46,13794.04,3737.51,3830.75,2234.9,3692.55,13745.18,10224.56,7563.61
27-Mar-08,4532.68,13714.74,3786.2,3838.73,2280.38,3579.75,13853.98,10160.98,7533.43
28-Mar-08,4580.07,14455.44,3855.01,4025.17,2318.58,3758.03,14654.19,10467.61,7709.75
31-Mar-08,4524.77,14009.02,3848.11,3883.29,2290.07,3547.61,14022.56,10016.82,7426.83
01-Apr-08,4469.6,13559.93,3831.32,3887.15,2337.27,3540.59,13813.76,10353.72,7395.52
02-Apr-08,4539.52,13498.15,3862.83,3917.7,2318.8,3644.35,13516.89,10328.08,7387.62
03-Apr-08,4490.94,13214.73,3887.73,3857.74,2344.68,3764.91,13588.76,10531.88,7347.78
04-Apr-08,4378.54,12620.35,3845.83,3817.65,2292.76,3687.4,13440.35,10282.64,7176.05
07-Apr-08,4433.98,12755.93,3940.66,3913.88,2384.57,3748.57,13811.56,10550.12,7269.14
08-Apr-08,4415.37,12528.84,3936.03,3926.27,2372.64,3685.07,13544.58,10462.87,7240.22
09-Apr-08,4417.65,12862.47,3963.87,3983.84,2361.2,3705.09,13778.96,10571.03,7316.32
10-Apr-08,4403.12,12899.13,3922.56,3978.94,2349.74,3676.63,13854.95,10726.74,7326.67
11-Apr-08,4427.06,13267.51,3919.27,4003.21,2319.36,3659.38,13966.38,11028.75,7444.41
15-Apr-08,4464.93,13421.59,4049.35,4114.34,2362.71,3862.48,14017.64,11333.93,7617.45
16-Apr-08,4466.17,13352.06,4063.97,4131.01,2372.69,4006.5,14134.32,11422.02,7611.51
17-Apr-08,4509.81,13392.48,4084.94,4219.01,2367.66,4150.9,14661.13,11411.03,7740.8
21-Apr-08,4548.08,13669.39,4161.27,4356.38,2366.13,4108.14,15214.69,11516.98,7899.16
22-Apr-08,4546.21,13928.71,4192.26,4432.75,2380.94,3930.47,15529.38,11477.39,7967.56
23-Apr-08,4579.55,13770.97,4189.99,4377.21,2372.14,3982.85,15548.1,11382.82,7843.75
24-Apr-08,4570.99,13820.43,4170.05,4342.13,2389.88,4049.52,15364.43,11375.36,7723.76
25-Apr-08,4603.56,13921.87,4202.48,4378.96,2407,4063.37,15735.18,11554.59,7837.39
28-Apr-08,4577.2,13755.04,4215.91,4460.65,2400.22,4026.74,15624.22,11430.02,7878.78
29-Apr-08,4646.62,13931.17,4248.62,4585.97,2412.61,4237.81,16192.97,11661.26,8008.99
30-Apr-08,4726,13931.25,4275.1,4543.11,2461.38,4261.93,16114.4,11505.79,8081.53
02-May-08,4861.15,14244.87,4289.31,4568.85,2474.45,4358.58,15863.17,11715.37,8173.01
05-May-08,4812.13,14210.03,4296.04,4467.56,2473.93,4317.34,15887,11699.18,8198.4
06-May-08,4772.1,13954.55,4235.32,4454.45,2497.82,4383.36,15915.81,11644.51,8089.3
07-May-08,4786.88,13641.62,4238.36,4410.36,2510.35,4413.3,15813.84,11723.46,7955.52
08-May-08,4766.96,13375.19,4221.29,4410.08,2445.12,4294.46,15843.27,11628.45,7905.52
09-May-08,4723.87,13109.36,4152.97,4346.33,2458.66,4235.24,15610.69,11080.88,7745.16
12-May-08,4688.31,13121.82,4177.31,4341.13,2486.04,4297.84,15647.31,11193.69,7738.54
13-May-08,4669.95,13060.97,4178.25,4401.45,2500.33,4265.14,15747.88,10907.37,7713.53
14-May-08,4718.89,13146.06,4252.54,4507.56,2499.74,4427.36,16435.18,10916.92,7640.54
15-May-08,4730.24,13600.8,4285.99,4548.75,2494.54,4486.36,16740.37,11205.76,7762.62
16-May-08,4757.3,13696.75,4321.48,4582.72,2508.25,4467.55,17058.01,11289.58,7793.86
20-May-08,4763.69,13563.48,4269.84,4706.29,2484.94,4467.15,17176.97,11169.61,7651.74
21-May-08,4782.9,13670.08,4245.69,4681.2,2483.31,4453.35,17390.28,11432.8,7726.71
22-May-08,4684.83,13341.91,4228.08,4632.7,2440.04,4418.23,17152.95,11216.54,7653.82
23-May-08,4619.9,13192.42,4229.03,4584.46,2387.47,4340.98,16795.8,10975.26,7524.44
26-May-08,4532.03,12833.68,4227.82,4470.97,2329.24,4418,16343.21,10820.65,7337.44
27-May-08,4535.64,12784.14,4247.07,4385.96,2345.31,4450.4,16270.77,10707.9,7211.58
28-May-08,4562.03,12571.91,4320.08,4402.58,2443.68,4566.42,16649.65,10777.91,7217.82
29-May-08,4410.81,12827.03,4327.21,4333.2,2419.47,4547.76,16679.45,10571.42,7112.52
30-May-08,4355.76,13150.64,4395.99,4320.82,2427.76,4643.79,16914.63,10396.85,7079.66
02-Jun-08,4358.21,12808.75,4350.42,4193.75,2411.48,4580.35,16295.26,10206.71,6807.83
03-Jun-08,4370.05,12521.25,4360.26,4222.18,2403.54,4512.09,16232.08,10412.49,6728.19
04-Jun-08,4225.59,12115.82,4264.93,4089.71,2367.45,4397.35,15423.15,10059.51,6598.43
05-Jun-08,4222.01,12111.63,4345.89,4031.72,2426.16,4617.44,15714.59,10061.83,6719.54
06-Jun-08,4227.32,12032.64,4296.01,4001.66,2361.88,4598.59,15515.39,10006.08,6666.59
09-Jun-08,4123.64,11635.63,4318.75,3934.04,2313.24,4404.98,15389.61,9676.55,6469.82
10-Jun-08,4119.58,11617.57,4411.91,3840.96,2276.59,4283.96,15265.92,9691.22,6390.28
11-Jun-08,4152.31,11901.49,4447.24,3846.77,2268.53,4357.43,15400.8,9832.24,6503.21
