Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-December-2016,1145.00,1169.00,1142.50,1163.60,1154.486570893191755153,8005,1074,9241665.00,4101,51.23,26.50,18.60
6-December-2016,1146.90,1161.25,1138.80,1153.05,1143.713110814419225634,37450,907,42832056.00,32191,85.96,22.45,6.15
5-December-2016,1139.95,1149.70,1132.00,1134.80,1138.512359550561797752,2670,370,3039828.00,585,21.91,17.70,-5.15
2-December-2016,1145.00,1145.00,1122.00,1135.30,1133.314536031589338598,8104,1047,9184381.00,2670,32.95,23.00,-9.70
1-December-2016,1168.95,1177.00,1144.00,1149.00,1159.214697987754600796,57001,1438,66076397.00,50445,88.50,33.00,-19.95
30-November-2016,1179.50,1190.00,1163.00,1172.75,1171.218512396694214876,9075,1088,10628808.00,2139,23.57,27.00,-6.75
29-November-2016,1158.75,1192.00,1158.65,1173.50,1178.602004138982681625,9181,1005,10820745.00,1947,21.21,33.35,14.75
28-November-2016,1160.95,1174.20,1151.20,1167.85,1163.154793906810035842,8928,736,10384646.00,1770,19.83,23.00,6.90
25-November-2016,1164.00,1169.00,1131.75,1157.15,1150.209936928819667910,15538,1404,17871962.00,2267,14.59,37.25,-6.85
24-November-2016,1170.00,1174.85,1140.70,1145.15,1150.115501728519425811,43679,2515,50235895.00,32267,73.87,34.15,-24.85
23-November-2016,1190.60,1193.00,1167.50,1176.95,1179.023784901758014477,12571,1890,14821508.00,2922,23.24,25.50,-13.65
22-November-2016,1180.10,1185.55,1147.60,1178.45,1173.104038004750593824,8420,2167,9877536.00,1958,23.25,37.95,-1.65
21-November-2016,1193.80,1193.80,1155.20,1167.00,1167.044580710394990051,306590,734,357804198.00,302136,98.55,38.60,-26.80
18-November-2016,1161.20,1188.20,1150.65,1182.15,1174.670298703738493330,5323,705,6252770.00,1339,25.15,37.55,20.95
17-November-2016,1160.35,1171.55,1121.50,1165.00,1152.315027081496410127,7939,1164,9148229.00,2532,31.89,50.05,4.65
